peakID,Control1,Control2,Control3,Control4,Control5,DMSO1,DMSO2,DMSO3,DMSO4,DMSO5,Serum-free1,Serum-free2,Serum-free3,Serum-free4,Serum-free5,RA1,RA2,RA3,RA4,RA5
2528_624.161697,0,2626811.965,0,0,0,0,0,0,0,3423938.66,0,0,0,0,0,0,0,0,0,0
2529_658.566274,0,0,0,0,0,0,0,2349832.395,0,0,0,0,0,0,0,0,0,0,0,0
2530_673.654705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131031.692
2531_644.669726,0,0,1850046.919,0,0,3708552.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2532_709.793693,0,0,0,0,0,0,1865568.402,0,0,0,0,0,0,0,0,0,0,0,0,0
2533_620.126978,0,0,2139740.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2534_597.141604,0,0,0,0,0,0,0,0,0,0,0,0,0,2835318.126,0,0,0,0,0,0
2535_620.041192,0,0,0,0,2451379.598,0,0,0,0,0,0,0,0,0,0,0,2378162.91,0,0,0
2536_608.358962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2537_632.04481,0,0,0,2238095.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538_684.176281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2906625.015,0,0
2539_674.383153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540_655.349005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947857.458,0,0,0,0,2227119.988
2541_595.651016,0,0,0,0,0,0,0,0,0,3637232.802,0,0,0,0,0,0,0,0,0,0
2542_645.680706,0,0,0,0,0,0,0,0,0,0,0,0,1656203.16,0,0,0,0,0,0,0
2543_625.589284,0,0,0,0,0,3327746.246,0,0,0,0,0,0,0,0,2084761.172,0,0,0,0,0
2544_627.606429,0,0,0,2157078.253,0,0,0,0,0,0,0,0,1853022.566,0,0,0,0,0,0,0
2545_745.464632,0,0,0,2048853.048,0,0,2127518.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2546_627.267927,0,0,0,0,0,0,0,0,2913717.792,0,0,0,0,0,0,0,0,0,0,2333411.57
2547_589.559928,0,0,0,0,0,0,2042216.144,0,0,0,0,0,0,2638169.089,0,0,0,0,0,0
2548_697.766751,0,0,0,0,0,0,0,0,0,3505364.134,0,0,0,0,0,0,0,0,0,0
2549_636.791136,2721156.781,0,0,0,2607949.813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2550_606.648894,0,0,2025482.862,0,0,0,0,0,0,0,0,0,0,2695126.074,0,0,0,0,0,0
2551_690.314779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935024.159,0,2197708.673,0,0,0
2552_569.633052,0,0,0,0,0,0,0,0,0,0,0,0,1959459.303,0,0,0,1896081.499,0,0,0
2553_638.778497,0,0,0,0,0,0,0,2131996.042,0,0,0,0,0,0,0,0,0,0,0,0
2554_758.166428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2555_700.714591,2548899.605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2556_700.841295,0,0,0,0,0,0,0,2244817.403,0,0,0,0,0,0,0,0,0,2674552.144,0,0
2557_671.854642,0,0,0,0,0,0,1752909.101,0,0,0,0,0,0,0,0,0,0,0,0,0
2558_628.834564,0,0,0,0,0,3703717.126,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559_681.743952,0,2323738.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948388.903,0,0
2560_358.222488,2332024.788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413950.656
2561_688.681771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309075.113,0,2305702.608,0
2562_578.223951,0,0,0,0,0,0,0,2248705.2,0,0,0,0,0,0,0,0,0,0,0,0
2563_690.598888,2302468.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2994065.633,0,0
2564_654.445694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153143.318
2565_651.751257,0,0,1810905.178,0,0,0,0,2382402.118,0,0,0,0,0,0,0,0,0,0,0,0
2566_693.01176,0,0,0,2581780.781,0,0,0,0,2701522.589,0,0,0,0,0,0,0,0,0,0,0
2567_648.932574,2742185.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568_637.189081,0,0,0,2258529.239,0,0,0,0,0,0,0,0,0,0,1993500.074,0,0,0,0,0
2569_675.266163,0,2423974.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570_600.700898,0,0,1726055.822,2535942.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571_630.647906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572_824.16271,2920310.233,0,0,0,0,0,0,0,0,3035903.601,0,0,0,0,0,0,0,0,0,0
2573_596.178373,0,2260115.472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2445985.56
2574_592.672494,0,0,0,0,2513656.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575_635.833922,0,0,0,0,0,0,2026623.81,0,0,0,0,0,0,0,0,0,0,0,0,0
2576_681.886093,2580746.391,2583450.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577_617.381572,0,2496410.087,1995085.886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578_605.774828,0,0,0,0,2239204.075,0,0,0,0,0,0,0,0,0,0,2403153.745,0,0,0,0
2579_624.182846,0,0,0,0,0,0,0,0,0,0,0,0,1609385.778,0,0,0,0,0,0,0
2580_695.019092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581_595.266267,0,0,0,0,0,0,0,0,0,3651081.611,0,0,0,0,0,0,0,0,0,0
2582_627.447839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583_644.27605,0,0,0,2445032.018,0,0,0,0,0,0,0,0,0,0,0,0,1986913.88,0,0,0
2584_636.193727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585_771.863088,2156572.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904388.802,0
2586_782.7409,0,0,0,0,0,0,0,0,0,0,0,0,0,2665028.78,0,0,0,0,2599722.863,0
2587_618.976967,0,0,0,0,0,0,0,0,3190134.338,0,0,0,0,0,0,0,0,0,0,0
2588_649.761557,0,0,0,0,0,0,0,0,0,0,0,1767502.75,0,0,0,0,0,0,0,0
2589_607.591925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061658.833,0,2577590.291,0
2590_743.968993,0,0,0,0,0,0,0,0,3054575.639,0,0,0,0,0,0,0,0,0,0,0
2591_597.154775,0,0,0,0,0,0,0,0,3199471.727,0,0,0,0,0,0,0,2073164.427,0,0,0
2592_652.530276,2382265.852,0,0,0,0,0,0,0,0,3737559.59,0,0,0,0,0,0,0,0,0,0
2593_722.220818,0,0,0,2275648.631,0,0,0,2222410.869,0,0,0,0,0,0,0,0,0,0,0,0
2594_647.203281,0,0,0,0,0,0,0,2148815.414,0,0,2385996.261,0,0,0,0,0,0,0,0,0
2595_876.487118,0,2422462.937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596_614.642924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2398576.209,0,0,0
2597_580.530856,2338671.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598_607.597931,0,0,0,0,0,0,0,2143523.731,0,0,0,0,1802914.084,0,0,0,0,0,0,0
2599_634.469288,0,0,0,0,0,0,0,0,0,3301704.702,0,0,0,0,0,2128866.858,0,0,0,0
2600_650.255492,0,2573083.948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601_634.304113,0,0,0,0,0,0,0,0,0,3474438.408,0,0,0,0,0,0,0,0,0,0
2602_690.359937,0,0,0,0,2812318.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603_717.843988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917473.975,0,0,0,0,0
2604_594.695047,2532055.372,0,0,0,0,0,0,0,3161996.527,0,0,0,0,0,0,0,0,0,0,0
2605_584.01793,0,2646100.807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2581168.009,0,0
2606_672.137282,0,0,0,0,0,0,0,0,0,0,0,0,0,2787451.075,0,0,0,0,0,0
2607_635.830647,0,0,0,0,0,0,0,0,0,0,2317364.147,0,0,0,0,0,0,0,0,0
2608_573.847502,0,0,0,0,0,0,0,0,0,0,0,0,0,2790066.802,0,0,0,0,0,0
2609_669.834443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610_637.612798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611_689.466636,2707137.187,0,0,0,0,0,0,2115565.434,0,0,0,0,0,0,0,0,0,0,0,0
2612_680.995209,0,0,0,0,0,0,0,0,0,0,2224438.764,0,0,0,0,0,0,0,0,0
2613_640.478247,2658456.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614_605.281257,0,0,0,0,2744538.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615_607.391103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138203.917,0,0,0,0,0
2616_888.888774,0,0,0,0,0,0,0,0,0,0,0,0,0,2360720.065,0,0,0,0,0,0
2617_712.779529,2775030.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1981462.754,0,0,0
2618_739.350768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161475.432,0,0,0
2619_651.614786,0,0,0,0,2676391.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620_693.038863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1895284.696,0,0,0,0
2621_640.928293,0,0,0,2115519.262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622_583.246957,0,0,0,0,2503142.4,0,2055868.851,0,0,0,0,0,0,0,0,0,0,0,0,0
2623_624.600652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962446.339,0,0,0,0,0
2624_655.800868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917492.323,0,0,0,0,0
2625_692.906629,2552525.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626_651.295114,0,0,0,0,2660011.594,0,1944447.932,0,0,0,0,0,0,0,0,0,0,0,0,0
2627_648.653363,2620092.502,2521736.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628_690.513503,0,0,0,0,0,0,0,0,0,0,0,1831881.5,0,0,0,0,0,0,0,2053569.241
2629_686.179629,0,0,0,0,0,0,0,0,0,0,2240181.446,0,0,0,0,0,0,0,0,0
2630_620.056563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001818.572,2166822.391,0,0,0
2631_634.526979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2256618.628,0,0,2047100.631
2632_725.332397,0,0,0,0,0,3122686.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633_655.296408,0,0,0,0,0,0,2043508.129,0,0,0,0,0,0,0,0,0,0,0,2298724.342,0
2634_649.572339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635_671.314029,0,0,0,0,0,3507563.599,0,0,0,0,0,0,0,0,0,0,2118922.235,0,0,0
2636_595.883535,0,0,0,0,0,0,0,0,0,3866100.188,0,0,0,0,0,0,0,0,0,0
2637_596.211703,0,0,0,0,0,0,0,0,0,0,0,0,1793494.725,0,0,0,0,0,0,0
2638_693.968195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2422399.581,0
2639_491.261397,0,0,0,0,0,0,0,0,1990167.822,0,0,0,0,1811811.384,0,0,0,0,0,0
2640_765.256277,0,0,0,0,0,0,0,0,0,0,0,1917674.625,0,0,0,0,0,0,0,0
2641_604.231271,0,0,0,0,0,3274350.263,0,0,0,3648501.16,0,0,0,0,0,0,0,0,0,0
2642_604.052805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643_611.702487,2711766.491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024459.355,0,0,0
2644_632.05498,0,0,0,0,0,0,0,0,3366426.139,0,0,0,0,0,1780850.555,0,0,0,0,0
2645_692.385665,0,2629598.243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646_705.390822,0,0,0,0,0,3602073.136,0,0,0,0,0,0,0,0,1890064.215,0,0,0,0,0
2647_730.549994,0,0,0,0,0,0,0,0,0,0,1969020.384,0,0,0,0,0,0,0,0,0
2648_670.922817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649_667.184682,0,0,0,0,0,3615502.236,0,0,2963208.087,0,0,0,0,0,0,0,0,0,0,0
2650_671.340648,0,0,0,0,2503061.179,0,0,0,0,0,0,0,0,2980627.836,0,0,0,0,0,0
2651_655.50332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2730618.167,2406619.226,0
2652_618.0392,0,0,0,2123865.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653_639.358698,0,0,0,0,0,0,0,0,0,0,0,1712192.375,0,0,0,0,2154807.175,0,0,0
2654_609.499611,0,0,0,0,0,3681322.915,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655_734.912617,0,0,0,0,0,3751739.311,0,0,0,0,0,0,0,0,0,0,0,0,0,1994780.477
2656_724.583116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657_653.744185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2091498.269,0,0,0,0,0
2658_633.826277,0,0,0,0,0,0,2004258.451,0,0,0,0,0,0,0,0,0,2014364.939,0,0,0
2659_609.646609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660_706.730399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105333.137,0,0,0
2661_638.582992,0,2411504.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662_632.683028,0,0,0,0,0,0,0,0,0,0,0,1771630,0,0,0,0,0,0,0,0
2663_618.969511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2220836.933,0,0,0
2664_610.413634,0,0,0,0,2757117.051,0,0,0,0,0,0,1689182.125,0,0,0,0,0,0,0,0
2665_630.49716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119691.495
2666_709.478356,0,0,0,0,0,0,2009867.452,0,0,0,0,0,0,0,0,0,0,0,0,0
2667_709.952592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2351261.266,0,0,0
2668_710.506064,0,2500174.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2702346.643,0,0
2669_606.932709,2666362.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2083729.147
2670_649.52278,0,0,0,0,0,3622630.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671_708.139012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672_695.866251,0,0,0,0,0,0,0,0,0,0,0,1909811,0,0,0,0,0,0,2205623.987,0
2673_619.659045,0,0,0,0,0,0,0,0,0,0,0,1772156.5,0,0,0,0,0,2590212.676,0,0
2674_626.575582,2950757.255,0,0,0,0,0,0,0,0,0,0,0,0,2362695.484,0,0,0,0,0,0
2675_669.605112,0,0,0,0,0,3312517.349,0,0,0,0,0,0,0,2895842.886,0,0,0,0,0,0
2676_623.927261,0,0,0,0,0,0,0,0,0,0,0,0,0,2796145.323,0,0,0,0,0,0
2677_741.19468,0,0,0,0,0,0,0,2150159.982,0,0,0,0,0,0,0,0,0,0,0,0
2678_652.070499,0,0,0,0,0,0,1778115.728,0,0,0,0,0,0,0,0,0,0,0,0,0
2679_702.088196,0,0,0,2323086.939,0,0,0,0,0,3327499.291,0,0,0,0,0,0,0,0,0,0
2680_657.561972,0,0,1904741.259,0,0,0,0,0,0,0,0,0,0,0,0,0,2141431.943,0,0,0
2681_297.039801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959083.256,0,0,0,0
2682_573.452255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1974269.665,0,0,0
2683_588.975749,0,0,0,0,0,0,0,0,0,0,0,1692763.75,0,0,0,2061198.206,0,0,0,0
2684_765.47454,0,0,0,0,0,0,0,0,0,0,0,0,0,2680651.821,0,0,0,0,0,0
2685_619.444506,0,0,0,0,0,0,0,0,0,3463186.421,0,0,0,0,0,0,0,0,0,0
2686_647.269092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195110.568
2687_670.398056,0,0,1990855.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370176.758,0
2688_629.361087,0,0,0,2300624.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2689_640.751539,0,0,0,0,0,0,0,0,0,3433976.201,0,0,0,0,0,0,0,0,0,0
2690_735.00131,0,0,0,0,0,0,0,2184815.761,0,0,0,0,0,0,0,0,0,0,0,2176281.479
2691_888.158087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946687.132,0,0
2692_682.393322,0,0,0,2129677.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2693_616.640928,0,0,0,0,0,0,0,0,3535079.996,0,0,0,0,0,0,0,0,0,2087953.832,0
2694_652.714045,0,0,0,0,2554460.338,0,1993546.658,0,0,0,0,0,0,0,0,0,0,0,0,0
2695_635.67437,0,0,0,0,0,0,0,0,2799595.859,0,0,0,0,0,0,0,0,0,0,2349645.554
2696_612.453597,0,0,0,0,0,3378066.039,1945488.254,0,0,0,0,0,0,0,0,0,0,0,0,0
2697_888.267037,0,0,0,0,2029194.635,0,0,0,0,0,2850774.345,0,0,0,0,0,0,0,0,0
2698_888.21547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2699_698.468054,0,0,0,2182053.714,0,0,0,0,0,0,0,0,0,2855121.803,0,0,0,0,0,0
2700_724.296997,0,0,0,2439716.485,0,0,0,0,2817030.854,0,0,0,0,0,0,0,0,0,0,0
2701_642.925719,0,0,0,0,2711749.075,0,0,0,0,0,0,0,0,0,0,0,0,0,2437754.081,0
2702_573.454795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2588004.293,0,0
2703_679.071702,2751473.795,0,0,0,0,0,0,2043415.007,0,0,0,0,0,0,0,0,0,0,0,0
2704_589.579474,0,0,0,0,0,0,0,0,0,0,2026697.86,0,0,0,0,0,0,0,0,0
2705_714.591039,0,0,1854018.677,0,0,0,0,0,0,0,0,0,0,2859747.41,0,0,0,0,0,0
2706_609.562543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707_626.557807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2708_635.783942,0,0,0,0,0,0,0,0,0,0,0,0,1715963.66,0,0,0,0,0,0,0
2709_663.308077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187827.146,0,0,0,0
2710_637.434653,0,0,0,0,0,0,0,0,0,0,0,1788241.75,0,0,0,0,0,0,0,0
2711_680.345693,0,0,0,2530920.751,0,0,0,0,0,0,0,0,1510182.585,0,0,0,0,0,0,0
2712_574.228012,0,0,0,0,0,0,0,0,0,0,2369829.257,0,0,0,0,0,0,0,0,0
2713_624.348695,0,0,0,0,0,0,0,2147999.457,0,0,0,0,0,0,0,0,0,0,0,0
2714_788.77643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070034.304,0,0,0,0
2715_628.793476,0,0,0,2149174.508,0,0,0,0,0,0,0,0,0,0,0,2109230.938,0,0,0,0
2716_623.287855,0,0,1982542.351,0,0,0,0,0,0,0,0,0,0,0,0,1949088.911,0,0,0,0
2717_272.080646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2877463.374
2718_606.375307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2053252.887,2080359.514,0,0,0
2719_707.815499,0,0,0,0,0,0,0,0,0,3223009.252,0,0,0,0,0,2133250.083,0,0,0,0
2720_651.882483,0,0,0,0,0,0,1886443.305,0,0,0,0,0,0,0,0,0,0,0,0,0
2721_648.384786,2642188.549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2567513.884,0,0
2722_741.027751,0,0,0,0,0,0,0,0,0,0,2012536.772,0,0,0,0,0,0,0,0,0
2723_669.075258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2113416.26,0,0,0
2724_673.478544,0,0,0,0,0,0,1798420.508,0,0,0,0,0,1810330.404,0,0,0,0,0,0,0
2725_649.478522,0,0,0,0,2546760.914,3635235.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2726_620.470714,0,0,0,0,0,0,0,0,0,0,0,1720611.25,0,0,1946688.575,0,0,0,0,0
2727_664.784842,0,0,0,2099201.869,0,0,0,2343982.921,0,0,0,0,0,0,0,0,0,0,0,0
2728_684.480169,0,0,0,0,0,0,1677341.726,0,0,0,0,0,0,0,2166805.566,0,0,0,0,0
2729_629.41779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1944945.976,0,0,0,0,0
2730_610.871977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196730.105
2731_635.960891,0,0,0,0,0,0,0,0,2791054.154,0,0,0,0,0,0,0,0,2881909.765,0,0
2732_643.475806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134131.352,0,0,0,0
2733_824.072144,0,0,0,0,0,0,1845040.548,0,0,0,0,0,0,0,0,0,0,0,0,0
2734_722.370788,0,0,0,0,0,0,0,0,3108802.01,0,0,0,0,0,0,0,0,0,0,0
2735_627.596418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998682.988,0,0,0,0,0
2736_593.490678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2613939.253,0
2737_703.217459,0,0,0,0,0,0,0,0,0,0,0,1753566.125,0,0,0,0,0,0,0,0
2738_494.84292,0,0,0,0,0,3049511.641,0,0,0,0,0,0,1922013.898,0,0,0,0,0,0,0
2739_710.409429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2492970.835,0,2274706.605
2740_675.612871,0,0,0,0,0,0,0,0,0,0,0,1728752.75,0,0,0,0,0,0,0,0
2741_686.555247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015504.943,0,0,0
2742_607.176726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844131.917,0,0
2743_599.00005,0,0,0,2413708.318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2744_607.560767,0,0,0,0,2626079.006,0,0,0,0,0,0,0,0,0,0,0,2154776.447,0,0,0
2745_613.318766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2050880.876,0,0,0
2746_667.239292,0,0,0,0,0,0,0,2108512.036,0,0,0,0,0,0,0,0,0,0,0,0
2747_650.552425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2294764.42,0,0,0,0
2748_620.142507,0,0,0,0,0,0,0,0,2968376.252,0,0,0,0,0,0,0,0,0,0,0
2749_626.902218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1856948.351,0,0,0,0,2239470.305
2750_718.566275,0,2496110.409,0,0,0,0,0,0,0,0,2304597.356,0,0,0,0,0,0,0,0,0
2751_571.28014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2752_582.078628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199127.825,0,0,0,0,0
2753_616.287825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900589.385,0,0,0,0,0
2754_592.205127,0,0,0,0,0,0,0,0,2734261.269,0,0,0,0,0,0,0,0,0,0,0
2755_583.729122,0,0,0,0,0,3142727.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2756_699.589772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1992186.016,0,0,0
2757_889.020468,0,0,0,0,0,0,0,0,0,0,0,1689269.875,0,0,0,2042367.177,0,0,0,0
2758_603.81628,0,0,0,0,0,0,0,2285735.818,0,0,0,0,0,0,0,0,0,0,0,0
2759_630.304551,0,0,0,0,0,0,0,2253850.179,0,0,0,0,0,0,0,0,0,0,0,0
2760_608.012524,0,0,0,0,0,0,0,0,3059495.181,0,0,1713262.375,0,0,0,0,0,0,0,0
2761_824.13522,0,0,0,0,2561139.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2762_583.009906,0,0,0,2039060.228,0,3756341.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2763_726.09227,0,0,0,0,0,3341396.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764_680.599558,0,0,0,0,2625168.047,3507554.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2765_741.001046,2802503.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2766_696.248438,0,0,0,0,0,0,0,0,2910743.206,0,0,0,0,0,0,0,0,0,0,0
2767_616.434725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274878.423
2768_674.377871,2546671.996,0,0,0,0,0,0,0,0,3410008.242,0,0,0,0,0,0,0,0,0,0
2769_624.238538,0,0,2042988.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2770_669.545839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2771_602.757489,0,0,0,0,0,0,1734738.57,0,0,0,0,1849024,0,0,0,0,0,0,0,0
2772_575.740393,0,0,0,0,0,0,0,0,0,0,0,1919460.875,0,0,0,0,0,0,0,0
2773_746.017211,0,0,0,0,0,0,0,0,0,3319422.328,0,0,0,0,0,0,0,0,0,2193451.477
2774_689.565952,0,0,0,0,0,0,0,0,0,0,0,0,1857626.981,0,0,0,0,0,0,0
2775_657.447245,0,0,1884777.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2776_544.972141,0,0,0,0,0,4032513.906,0,0,0,0,0,0,0,2269565.29,0,0,0,0,0,0
2777_888.300378,0,2814064.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1888969.019
2778_889.057897,0,2343699.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779_656.553114,0,0,0,0,0,0,0,0,2915624.053,0,0,0,0,0,0,0,0,0,0,0
2780_626.525698,0,0,0,0,0,0,0,0,3036453.705,0,0,0,0,0,0,0,0,0,0,0
2781_575.941607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032661.855,0,0,0
2782_682.097412,0,0,0,0,0,0,0,0,0,0,0,0,1509393.221,0,0,0,0,0,0,0
2783_745.89122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784_631.056999,0,0,0,0,0,3431746.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785_729.349239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786_655.232895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898656.649,0,2674357.353,0
2787_597.626544,0,0,0,0,0,3615521.305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
